Set,Player1_Sets,Player2_Sets,Game,Player1_Game,Player2_Game,Tiebreak,Player1_Score,Player2_Score,Point,Stroke_Number,Point_Winner,Player,Serving,BP,SP,Shot_Side,Shot_Type,X,Y,X2,Y2,Outcome,Remarks,Serve_Speed
2,0,1,1,0,0,0,40,A,61,1,,Player1,1,1,0,FH,1st Serve,-0.6,-11.8,0.8,5.1,In-Play,,193
2,0,1,1,0,0,0,40,A,61,2,,Player2,1,1,0,BH,Topspin,1.2,13.8,0.8,-5.3,In-Play,,
2,0,1,1,0,0,0,40,A,61,3,,Player1,1,1,0,FH,Topspin,0.5,-10.7,-2.2,8,In-Play,,
2,0,1,1,0,0,0,40,A,61,4,,Player2,1,1,0,BH,Topspin,-2.9,13.9,0.6,-9.4,In-Play,,
2,0,1,1,0,0,0,40,A,61,5,,Player1,1,1,0,FH,Topspin,1.7,-12.2,2.7,10.6,In-Play,,
2,0,1,1,0,0,0,40,A,61,6,,Player2,1,1,0,FH,Topspin,3.1,13.9,-1.8,-10,In-Play,,
2,0,1,1,0,0,0,40,A,61,7,,Player1,1,1,0,FH,Topspin,-2.8,-12.8,-3.1,5.7,In-Play,,
2,0,1,1,0,0,0,40,A,61,8,,Player2,1,1,0,BH,Slice,-2.9,14.2,1.1,-7.9,In-Play,,
2,0,1,1,0,0,0,40,A,61,9,,Player1,1,1,0,FH,Topspin,3.2,-9.6,2.6,11.8,In-Play,,
2,0,1,1,0,0,0,40,A,61,10,1,Player2,1,1,0,FH,Topspin,2,14.5,-2.5,-15.4,Forced-Error,,
2,0,1,1,0,0,0,40,40,62,1,,Player1,1,0,0,FH,1st Serve,1.2,-11.9,-0.8,5.3,In-Play,,197
2,0,1,1,0,0,0,40,40,62,2,,Player2,1,0,0,FH,Topspin,-1.4,14.5,3.4,-4.7,In-Play,,
2,0,1,1,0,0,0,40,40,62,3,,Player1,1,0,0,FH,Topspin,5.7,-11.1,-2.3,6.8,In-Play,,
2,0,1,1,0,0,0,40,40,62,4,,Player2,1,0,0,BH,Topspin,-4.8,13.6,2.5,-10.7,In-Play,,
2,0,1,1,0,0,0,40,40,62,5,,Player1,1,0,0,FH,Topspin,3.9,-12.9,2.2,6.91,In-Play,,
2,0,1,1,0,0,0,40,40,62,6,,Player2,1,0,0,FH,Topspin,1.8,13.4,-3.7,-9.3,In-Play,,
2,0,1,1,0,0,0,40,40,62,7,,Player1,1,0,0,BH,Topspin,-5.5,-12.7,1.3,7.2,In-Play,,
2,0,1,1,0,0,0,40,40,62,8,,Player2,1,0,0,FH,Topspin,2.5,11.7,-3.2,-5.5,In-Play,,
2,0,1,1,0,0,0,40,40,62,9,,Player1,1,0,0,BH,Slice,-6.8,-13.4,-2.4,6.18,In-Play,No-Bounce,
2,0,1,1,0,0,0,40,40,62,10,2,Player2,1,0,0,BH,Volley,-2.2,6.2,2.5,-2.3,Winner,,
2,0,1,1,0,0,0,40,A,63,0,,Player1,1,1,0,FH,1st Serve,-0.6,-12,4.5,5.9,Fault,,191
2,0,1,1,0,0,0,40,A,63,1,,Player1,1,1,0,FH,2nd Serve,-0.7,-11.8,0.8,5,In-Play,,143
2,0,1,1,0,0,0,40,A,63,2,,Player2,1,1,0,FH,Topspin,0.1,14.5,-0.6,-8.9,In-Play,,
2,0,1,1,0,0,0,40,A,63,3,,Player1,1,1,0,FH,Topspin,-1,-13.9,2.5,7.8,In-Play,,
2,0,1,1,0,0,0,40,A,63,4,,Player2,1,1,0,FH,Topspin,4.5,14.2,-2.4,-7.3,In-Play,,
2,0,1,1,0,0,0,40,A,63,5,,Player1,1,1,0,BH,Topspin,-4,-11.1,-2.5,6.7,In-Play,,
2,0,1,1,0,0,0,40,A,63,6,,Player2,1,1,0,BH,Topspin,-2.3,12.7,2.9,-9.4,In-Play,,
2,0,1,1,0,0,0,40,A,63,7,,Player1,1,1,0,FH,Topspin,4.6,-11.7,-2.9,7.4,In-Play,,
2,0,1,1,0,0,0,40,A,63,8,,Player2,1,1,0,BH,Slice,-4.2,11.8,0.1,-7.9,In-Play,,
2,0,1,1,0,0,0,40,A,63,9,1,Player1,1,1,0,BH,Topspin,0.4,-8.5,3,9.9,Winner,,
2,0,1,1,0,0,0,40,40,64,0,,Player1,1,0,0,FH,1st Serve,1.1,-12,0.6,5.7,Fault,,194
2,0,1,1,0,0,0,40,40,64,1,,Player1,1,0,0,FH,2nd Serve,1.1,-11.8,-2.9,4.7,In-Play,,142
2,0,1,1,0,0,0,40,40,64,2,,Player2,1,0,0,BH,Topspin,-5.5,13.9,-2.6,-5.8,In-Play,,
2,0,1,1,0,0,0,40,40,64,3,,Player1,1,0,0,BH,Topspin,-2.3,-12.9,1.7,7.1,In-Play,,
2,0,1,1,0,0,0,40,40,64,4,,Player2,1,0,0,FH,Topspin,2.5,13.1,1.1,-2.6,In-Play,,
2,0,1,1,0,0,0,40,40,64,5,,Player1,1,0,0,FH,Topspin,-0.9,-9.5,-1.7,10,In-Play,,
2,0,1,1,0,0,0,40,40,64,6,,Player2,1,0,0,BH,Topspin,-2.1,13.6,-2.3,-7.5,In-Play,,
2,0,1,1,0,0,0,40,40,64,7,2,Player1,1,0,0,BH,Topspin,-2.8,-11.4,-2.2,12.4,Unforced-Error,,
2,0,1,1,0,0,0,40,A,65,1,,Player1,1,1,0,FH,1st Serve,-0.7,-12,0.2,5.7,In-Play,,187
2,0,1,1,0,0,0,40,A,65,2,,Player2,1,1,0,BH,Topspin,0.1,15,-3,-10.2,In-Play,,
2,0,1,1,0,0,0,40,A,65,3,,Player1,1,1,0,FH,Topspin,-4,-12.5,-2.2,10.4,In-Play,,
2,0,1,1,0,0,0,40,A,65,4,1,Player2,1,1,0,BH,Topspin,-2.2,12.6,0.7,-12.9,Unforced-Error,,
2,0,1,1,0,0,0,40,40,66,1,,Player1,1,0,0,FH,1st Serve,1.1,-12,-0.7,5.6,In-Play,,192
2,0,1,1,0,0,0,40,40,66,2,,Player2,1,0,0,FH,Topspin,-1.5,15,-2.6,-7.5,In-Play,,
2,0,1,1,0,0,0,40,40,66,3,,Player1,1,0,0,BH,Topspin,-2.9,-10.1,2.4,6.3,In-Play,,
2,0,1,1,0,0,0,40,40,66,4,,Player2,1,0,0,FH,Topspin,4.5,12.3,-2.9,-7.2,In-Play,,
2,0,1,1,0,0,0,40,40,66,5,,Player1,1,0,0,BH,Topspin,-5.4,-11.4,-2.1,6.4,In-Play,,
2,0,1,1,0,0,0,40,40,66,6,,Player2,1,0,0,BH,Topspin,-1.1,12.5,0.7,-8.2,In-Play,,
2,0,1,1,0,0,0,40,40,66,7,,Player1,1,0,0,FH,Topspin,0.9,-13.1,-3.1,6.5,In-Play,,
2,0,1,1,0,0,0,40,40,66,8,,Player2,1,0,0,BH,Topspin,-5,12.9,1.7,-5.8,In-Play,,
2,0,1,1,0,0,0,40,40,66,9,,Player1,1,0,0,FH,Topspin,4.7,-12.7,1.7,7.5,In-Play,,
2,0,1,1,0,0,0,40,40,66,10,,Player2,1,0,0,FH,Topspin,0.8,13,-2.3,-10.1,In-Play,,
2,0,1,1,0,0,0,40,40,66,11,,Player1,1,0,0,BH,Topspin,-3.5,-13.2,1.9,6.5,In-Play,,
2,0,1,1,0,0,0,40,40,66,12,,Player2,1,0,0,FH,Topspin,2.9,12.6,3.2,-10.7,In-Play,,
2,0,1,1,0,0,0,40,40,66,13,,Player1,1,0,0,FH,Slice,3.1,-14.3,-2.5,7.4,In-Play,,
2,0,1,1,0,0,0,40,40,66,14,2,Player2,1,0,0,FH,Drop-Shot,-3.8,8.7,2.9,-1.8,Winner,,
2,0,1,1,0,0,0,40,A,67,1,,Player1,1,1,0,FH,1st Serve,-0.9,-11.9,1,5.9,In-Play,,184
2,0,1,1,0,0,0,40,A,67,2,,Player2,1,1,0,BH,Topspin,1,14.6,-2.5,-9.6,In-Play,,
2,0,1,1,0,0,0,40,A,67,3,,Player1,1,1,0,FH,Topspin,-3,-12.6,1.9,8.7,In-Play,,
2,0,1,1,0,0,0,40,A,67,4,,Player2,1,1,0,FH,Topspin,2.9,13.2,-1.6,-7.5,In-Play,,
2,0,1,1,0,0,0,40,A,67,5,,Player1,1,1,0,BH,Topspin,-3.6,-13.5,-1.3,5.9,In-Play,,
2,0,1,1,0,0,0,40,A,67,6,,Player2,1,1,0,FH,Topspin,-1.4,11.7,-2.7,-8.4,In-Play,,
2,0,1,1,0,0,0,40,A,67,7,,Player1,1,1,0,BH,Topspin,-4,-13.2,1.7,7.39,In-Play,,
2,0,1,1,0,0,0,40,A,67,8,,Player2,1,1,0,FH,Topspin,2.7,12.6,-2.4,-7.7,In-Play,,
2,0,1,1,0,0,0,40,A,67,9,,Player1,1,1,0,BH,Topspin,-4.7,-12.9,-3.1,11,In-Play,,
2,0,1,1,0,0,0,40,A,67,10,1,Player2,1,1,0,BH,Topspin,-3.1,13.2,-4.5,-9.1,Forced-Error,,
2,0,1,1,0,0,0,40,40,68,1,,Player1,1,0,0,FH,1st Serve,1,-11.9,-3.1,4.54,In-Play,,163
2,0,1,1,0,0,0,40,40,68,2,,Player2,1,0,0,BH,Topspin,-6.6,14.4,-4,-9.1,In-Play,,
2,0,1,1,0,0,0,40,40,68,3,,Player1,1,0,0,BH,Topspin,-4.1,-12.7,1.6,9.5,In-Play,,
2,0,1,1,0,0,0,40,40,68,4,2,Player2,1,0,0,FH,Topspin,2.7,13.7,3.5,-11.1,Winner,,
2,0,1,1,0,0,0,40,A,69,1,,Player1,1,1,0,FH,1st Serve,-0.7,-11.9,1.1,4.9,In-Play,,187
2,0,1,1,0,0,0,40,A,69,2,,Player2,1,1,0,BH,Topspin,1.2,14.5,0.8,-4.7,In-Play,,
2,0,1,1,0,0,0,40,A,69,3,,Player1,1,1,0,FH,Topspin,0.8,-9.9,-2.6,7.8,In-Play,,
2,0,1,1,0,0,0,40,A,69,4,,Player2,1,1,0,BH,Slice,-4,14.6,-1.9,-4.7,In-Play,,
2,0,1,1,0,0,0,40,A,69,5,1,Player1,1,1,0,FH,Overhead,-1.9,-5.3,1.6,5.6,Winner,,
2,0,1,1,0,0,0,40,40,70,1,,Player1,1,0,0,FH,1st Serve,1.5,-11.9,-3,5.1,In-Play,,176
2,0,1,1,0,0,0,40,40,70,2,,Player2,1,0,0,BH,Topspin,-6.5,14.1,-0.2,-9,In-Play,,
2,0,1,1,0,0,0,40,40,70,3,,Player1,1,0,0,FH,Topspin,1.3,-11.9,2.5,8.2,In-Play,,
2,0,1,1,0,0,0,40,40,70,4,,Player2,1,0,0,FH,Topspin,3.1,14.1,-2.1,-7.7,In-Play,,
2,0,1,1,0,0,0,40,40,70,5,,Player1,1,0,0,FH,Topspin,-3.3,-11.8,-2.2,6.1,In-Play,,
2,0,1,1,0,0,0,40,40,70,6,,Player2,1,0,0,BH,Topspin,-2,13.5,-0.4,-10.2,In-Play,,
2,0,1,1,0,0,0,40,40,70,7,,Player1,1,0,0,FH,Topspin,0.1,-12.5,2.7,6.7,In-Play,,
2,0,1,1,0,0,0,40,40,70,8,,Player2,1,0,0,FH,Topspin,4.1,13.6,-3.6,-10.2,In-Play,,
2,0,1,1,0,0,0,40,40,70,9,2,Player1,1,0,0,BH,Topspin,-4.7,-12.7,-2.1,-0.2,Forced-Error,,
2,0,1,1,0,0,0,40,A,71,0,,Player1,1,1,0,FH,1st Serve,-0.9,-12,0.8,6.7,Fault,,189
2,0,1,1,0,0,0,40,A,71,1,,Player1,1,1,0,FH,2nd Serve,-0.8,-12.1,1.4,4.6,In-Play,,126
2,0,1,1,0,0,0,40,A,71,2,,Player2,1,1,0,FH,Topspin,2,14.4,-2.3,-10.6,In-Play,,
2,0,1,1,0,0,0,40,A,71,3,,Player1,1,1,0,BH,Topspin,-3.1,-13.9,0.9,7.7,In-Play,,
2,0,1,1,0,0,0,40,A,71,4,,Player2,1,1,0,FH,Topspin,1.6,12.4,-3.3,-9.8,In-Play,,
2,0,1,1,0,0,0,40,A,71,5,,Player1,1,1,0,BH,Slice,-5.5,-14.5,-1.4,2.8,In-Play,No-Bounce,
2,0,1,1,0,0,0,40,A,71,6,2,Player2,1,1,0,FH,Overhead,-1.4,2.6,2.7,-5.7,Winner,,
2,0,1,2,0,1,0,0,0,72,1,,Player2,2,0,0,FH,1st Serve,1,-11.9,-0.7,5.2,In-Play,,190
2,0,1,2,0,1,0,0,0,72,2,,Player1,2,0,0,BH,Topspin,-1.1,13.7,-1.9,-5.5,In-Play,,
2,0,1,2,0,1,0,0,0,72,3,,Player2,2,0,0,FH,Topspin,-2.3,-11.6,1.7,7.1,In-Play,,
2,0,1,2,0,1,0,0,0,72,4,,Player1,2,0,0,BH,Topspin,2.5,13.6,1.9,-9.9,In-Play,,
2,0,1,2,0,1,0,0,0,72,5,,Player2,2,0,0,BH,Topspin,1.8,-13.3,-1.7,8.2,In-Play,,
2,0,1,2,0,1,0,0,0,72,6,,Player1,2,0,0,FH,Topspin,-2.4,13.2,2.9,-10.8,In-Play,,
2,0,1,2,0,1,0,0,0,72,7,,Player2,2,0,0,BH,Topspin,4.4,-13.9,0.8,7.2,In-Play,,
2,0,1,2,0,1,0,0,0,72,8,,Player1,2,0,0,FH,Topspin,-0.4,12.7,2.5,-7.5,In-Play,,
2,0,1,2,0,1,0,0,0,72,9,,Player2,2,0,0,FH,Slice,4.7,-13.9,3.6,8.9,In-Play,,
2,0,1,2,0,1,0,0,0,72,10,,Player1,2,0,0,BH,Topspin,4.3,11.7,3.1,-7.7,In-Play,,
2,0,1,2,0,1,0,0,0,72,11,,Player2,2,0,0,BH,Topspin,2.8,-13.1,-2.1,8.5,In-Play,,
2,0,1,2,0,1,0,0,0,72,12,,Player1,2,0,0,FH,Topspin,-2.9,12.4,-3,-8.1,In-Play,,
2,0,1,2,0,1,0,0,0,72,13,,Player2,2,0,0,FH,Slice,-3.1,-13.9,1.5,8.7,In-Play,,
2,0,1,2,0,1,0,0,0,72,14,,Player1,2,0,0,FH,Topspin,2.1,9.6,2.7,-7.4,In-Play,Approach,
2,0,1,2,0,1,0,0,0,72,15,2,Player2,2,0,0,BH,Topspin,4,-14.4,-3.4,7,Winner,Passing,
2,0,1,2,0,1,0,0,15,73,1,2,Player2,2,0,0,FH,1st Serve,-0.8,-12,0.6,5.9,Winner,,191
2,0,1,2,0,1,0,0,30,74,1,,Player2,2,0,0,FH,1st Serve,0.6,-11.9,-3.2,5.2,In-Play,,187
2,0,1,2,0,1,0,0,30,74,2,,Player1,2,0,0,FH,Topspin,-5.4,13.7,2.3,-7.6,In-Play,,
2,0,1,2,0,1,0,0,30,74,3,,Player2,2,0,0,BH,Slice,4.7,-9.8,1.9,5.9,In-Play,,
2,0,1,2,0,1,0,0,30,74,4,,Player1,2,0,0,BH,Slice,1.8,7.7,-2.5,-9.92,In-Play,Approach-Forced,
2,0,1,2,0,1,0,0,30,74,5,2,Player2,2,0,0,FH,Topspin,-2.5,-10.6,-2.1,7.5,Winner,Passing,
2,0,1,2,0,1,0,0,40,75,0,,Player2,2,0,0,FH,1st Serve,-1.1,-12,-0.5,5.4,Fault,,194
2,0,1,2,0,1,0,0,40,75,1,,Player2,2,0,0,FH,2nd Serve,-1,-12,0.7,4.9,In-Play,,158
2,0,1,2,0,1,0,0,40,75,2,2,Player1,2,0,0,FH,Topspin,0.8,12.4,-8.4,11.51,Forced-Error,,
2,0,1,3,0,2,0,0,0,76,1,,Player1,1,0,0,FH,1st Serve,-1.1,11.8,1,-5,In-Play,,189
2,0,1,3,0,2,0,0,0,76,2,,Player2,1,0,0,FH,Topspin,2.1,-14.5,1,7.1,In-Play,,
2,0,1,3,0,2,0,0,0,76,3,,Player1,1,0,0,FH,Topspin,1.1,12,-2.8,-7.5,In-Play,,
2,0,1,3,0,2,0,0,0,76,4,,Player2,1,0,0,FH,Topspin,-4.7,-14.3,1.7,5.7,In-Play,,
2,0,1,3,0,2,0,0,0,76,5,1,Player1,1,0,0,BH,Topspin,2.9,10,-2.7,-9.2,Winner,,
2,0,1,3,0,2,0,15,0,77,1,,Player1,1,0,0,FH,1st Serve,1,11.9,-3.1,-5.3,In-Play,,Unknown
2,0,1,3,0,2,0,15,0,77,2,,Player2,1,0,0,FH,Topspin,-7,-14.8,0.8,1.4,In-Play,,
2,0,1,3,0,2,0,15,0,77,3,2,Player1,1,0,0,BH,Topspin,2.3,7.4,3,0.2,Unforced-Error,,
2,0,1,3,0,2,0,15,15,78,1,,Player1,1,0,0,FH,1st Serve,-1,11.9,3.3,-5.2,In-Play,,179
2,0,1,3,0,2,0,15,15,78,2,,Player2,1,0,0,BH,Topspin,6.8,-14.4,2.1,5.4,In-Play,,
2,0,1,3,0,2,0,15,15,78,3,,Player1,1,0,0,BH,Topspin,1.7,11.4,2.4,-7.6,In-Play,,
2,0,1,3,0,2,0,15,15,78,4,1,Player2,1,0,0,BH,Topspin,2.9,-13.1,2.4,-3.7,Forced-Error,,
2,0,1,3,0,2,0,30,15,79,1,,Player1,1,0,0,FH,1st Serve,0.9,11.9,-0.9,-5.9,In-Play,,187
2,0,1,3,0,2,0,30,15,79,2,,Player2,1,0,0,BH,Topspin,-2.2,-14.3,1.6,6.2,In-Play,,
2,0,1,3,0,2,0,30,15,79,3,,Player1,1,0,0,FH,Topspin,2.1,11.9,-1.9,-6.9,In-Play,,
2,0,1,3,0,2,0,30,15,79,4,1,Player2,1,0,0,FH,Topspin,-4.8,-14.1,4.7,9.5,Forced-Error,,
2,0,1,3,0,2,0,40,15,80,1,,Player1,1,0,0,FH,1st Serve,-1.3,11.9,1,-5.1,In-Play,,184
2,0,1,3,0,2,0,40,15,80,2,,Player2,1,0,0,FH,Topspin,1.8,-14.3,1.8,6.3,In-Play,,
2,0,1,3,0,2,0,40,15,80,3,2,Player1,1,0,0,BH,Topspin,1.9,12,-2.5,-12.6,Unforced-Error,,
2,0,1,3,0,2,0,40,30,81,0,,Player1,1,0,0,FH,1st Serve,1.1,11.8,-1.8,0.1,Fault,,190
2,0,1,3,0,2,0,40,30,81,1,,Player1,1,0,0,FH,2nd Serve,1,11.9,-2.1,-5.5,In-Play,,130
2,0,1,3,0,2,0,40,30,81,2,,Player2,1,0,0,FH,Topspin,-4.5,-14.4,2.4,8.4,In-Play,,
2,0,1,3,0,2,0,40,30,81,3,,Player1,1,0,0,BH,Topspin,3.8,12.1,1.4,-5.4,In-Play,,
2,0,1,3,0,2,0,40,30,81,4,2,Player2,1,0,0,BH,Topspin,0.9,-11.1,3.1,10.7,Winner,,
2,0,1,3,0,2,0,40,40,82,0,,Player1,1,0,0,FH,1st Serve,-0.9,11.8,4.5,-5.4,Fault,,166
2,0,1,3,0,2,0,40,40,82,1,,Player1,1,0,0,FH,2nd Serve,-1.2,12,3.1,-5,In-Play,,151
2,0,1,3,0,2,0,40,40,82,2,,Player2,1,0,0,BH,Topspin,6.4,-14.1,1.7,7.8,In-Play,,
2,0,1,3,0,2,0,40,40,82,3,,Player1,1,0,0,BH,Topspin,1.3,11.7,1.6,-7.9,In-Play,,
2,0,1,3,0,2,0,40,40,82,4,,Player2,1,0,0,BH,Slice,2,-12.7,2.1,10.8,In-Play,,
2,0,1,3,0,2,0,40,40,82,5,2,Player1,1,0,0,FH,Topspin,2.4,12.5,-1.5,0,Unforced-Error,,
2,0,1,3,0,2,0,40,A,83,1,,Player1,1,1,0,FH,1st Serve,0.9,12,-2.5,-5.4,In-Play,,190
2,0,1,3,0,2,0,40,A,83,2,,Player2,1,1,0,FH,Topspin,-5.5,-14.4,1.7,5.7,In-Play,,
2,0,1,3,0,2,0,40,A,83,3,,Player1,1,1,0,FH,Topspin,3.1,11.2,-2.7,-10.5,In-Play,,
2,0,1,3,0,2,0,40,A,83,4,,Player2,1,1,0,FH,Topspin,-4.2,-13.5,-1.9,10.8,In-Play,,
2,0,1,3,0,2,0,40,A,83,5,,Player1,1,1,0,FH,Topspin,-2.1,13.8,2.2,-9.9,In-Play,,
2,0,1,3,0,2,0,40,A,83,6,,Player2,1,1,0,BH,Topspin,2.6,-12.7,1.2,8.8,In-Play,,
2,0,1,3,0,2,0,40,A,83,7,,Player1,1,1,0,FH,Topspin,1.6,13.1,-3.2,-9.9,In-Play,,
2,0,1,3,0,2,0,40,A,83,8,,Player2,1,1,0,FH,Topspin,-4.7,-13.9,1.5,7.5,In-Play,,
2,0,1,3,0,2,0,40,A,83,9,,Player1,1,1,0,BH,Drop-Shot,2.9,11.6,2.7,-1.7,In-Play,,
2,0,1,3,0,2,0,40,A,83,10,2,Player2,1,1,0,BH,Slice,2.7,-2.7,2.8,7.3,Winner,Passing,
2,0,1,4,0,3,0,0,0,84,1,,Player2,2,0,0,FH,1st Serve,-0.8,11.9,0.8,-5.2,In-Play,,180
2,0,1,4,0,3,0,0,0,84,2,,Player1,2,0,0,BH,Topspin,1,-13.4,0.6,8.7,In-Play,,
2,0,1,4,0,3,0,0,0,84,3,,Player2,2,0,0,FH,Topspin,0.7,12.7,-2.3,-7.1,In-Play,,
2,0,1,4,0,3,0,0,0,84,4,,Player1,2,0,0,BH,Topspin,-4,-13.4,0.9,8.37,In-Play,,
2,0,1,4,0,3,0,0,0,84,5,1,Player2,2,0,0,FH,Topspin,1.6,12.9,4.7,-8.4,Unforced-Error,,
2,0,1,4,0,3,0,15,0,85,1,,Player2,2,0,0,FH,1st Serve,1,12,-3.4,-5.4,In-Play,,171
2,0,1,4,0,3,0,15,0,85,2,,Player1,2,0,0,BH,Slice,-7.1,-13.3,-3,5.1,In-Play,No-Bounce,
2,0,1,4,0,3,0,15,0,85,3,,Player2,2,0,0,BH,Volley,-2.9,5.3,3.3,-4.69,In-Play,,
2,0,1,4,0,3,0,15,0,85,4,,Player1,2,0,0,FH,Topspin,6.4,-7.3,2.6,7.5,In-Play,No-Bounce,
2,0,1,4,0,3,0,15,0,85,5,2,Player2,2,0,0,FH,Volley,2.8,7.5,-1.2,-2.7,Winner,,
2,0,1,4,0,3,0,15,15,86,1,,Player2,2,0,0,FH,1st Serve,-1.1,11.8,0.9,-5.6,In-Play,,182
2,0,1,4,0,3,0,15,15,86,2,,Player1,2,0,0,BH,Topspin,1.1,-13.7,0.9,5.9,In-Play,,
2,0,1,4,0,3,0,15,15,86,3,2,Player2,2,0,0,FH,Topspin,0.7,11.6,3.4,-7.3,Winner,,
2,0,1,4,0,3,0,15,30,87,1,,Player2,2,0,0,FH,1st Serve,0.8,11.9,-2.9,-5.1,In-Play,,170
2,0,1,4,0,3,0,15,30,87,2,,Player1,2,0,0,BH,Topspin,-6.5,-13.4,0.9,11.6,In-Play,,
2,0,1,4,0,3,0,15,30,87,3,,Player2,2,0,0,FH,Topspin,2.2,13.2,-2.2,-5.9,In-Play,,
2,0,1,4,0,3,0,15,30,87,4,,Player1,2,0,0,BH,Topspin,-4.1,-11.8,2.2,10.7,In-Play,,
2,0,1,4,0,3,0,15,30,87,5,,Player2,2,0,0,FH,Topspin,3.3,13.1,-2.6,-8.3,In-Play,,
2,0,1,4,0,3,0,15,30,87,6,,Player1,2,0,0,BH,Topspin,-4.8,-11.7,2.2,8.8,In-Play,,
2,0,1,4,0,3,0,15,30,87,7,,Player2,2,0,0,FH,Topspin,3.9,12.7,-2.4,-5.5,In-Play,,
2,0,1,4,0,3,0,15,30,87,8,,Player1,2,0,0,BH,Topspin,-5.5,-12.1,1.3,10.7,In-Play,,
2,0,1,4,0,3,0,15,30,87,9,1,Player2,2,0,0,FH,Topspin,1.7,12.7,4.6,-4.8,Forced-Error,,
2,0,1,4,0,3,0,30,30,88,0,,Player2,2,0,0,FH,1st Serve,-1,12,4.4,-6.9,Fault,,189
2,0,1,4,0,3,0,30,30,88,1,,Player2,2,0,0,FH,2nd Serve,-0.8,12.2,1.5,-4.4,In-Play,,147
2,0,1,4,0,3,0,30,30,88,2,,Player1,2,0,0,FH,Topspin,1.9,-12.7,-1.2,7.8,In-Play,,
2,0,1,4,0,3,0,30,30,88,3,,Player2,2,0,0,BH,Topspin,-1.7,12.4,-1.7,-8,In-Play,,
2,0,1,4,0,3,0,30,30,88,4,,Player1,2,0,0,FH,Topspin,-2,-12.4,1.7,8.7,In-Play,,
2,0,1,4,0,3,0,30,30,88,5,,Player2,2,0,0,FH,Topspin,2.2,14.1,-1.9,-9.4,In-Play,,
2,0,1,4,0,3,0,30,30,88,6,,Player1,2,0,0,BH,Topspin,-3.1,-12.4,3.1,10.2,In-Play,,
2,0,1,4,0,3,0,30,30,88,7,1,Player2,2,0,0,FH,Slice,4.8,12.9,0.8,-12.3,Forced-Error,,
2,0,1,4,0,3,0,40,30,89,1,,Player2,2,1,0,FH,1st Serve,0.9,11.9,-3.1,-5.4,In-Play,,175
2,0,1,4,0,3,0,40,30,89,2,,Player1,2,1,0,BH,Topspin,-5.9,-13.4,-0.1,10.1,In-Play,,
2,0,1,4,0,3,0,40,30,89,3,,Player2,2,1,0,FH,Topspin,0.1,11.8,-3.1,-11.7,In-Play,,
2,0,1,4,0,3,0,40,30,89,4,,Player1,2,1,0,BH,Topspin,-4.6,-14.8,0.5,9.8,In-Play,,
2,0,1,4,0,3,0,40,30,89,5,1,Player2,2,1,0,FH,Drop-Shot,0.9,11.8,2.3,0.1,Unforced-Error,,
2,0,1,5,1,3,0,0,0,90,1,,Player1,1,0,0,FH,1st Serve,1.2,-11.4,-3,4.4,In-Play,,154
2,0,1,5,1,3,0,0,0,90,2,,Player2,1,0,0,BH,Topspin,-6.7,15.1,-3.5,-5.4,In-Play,,
2,0,1,5,1,3,0,0,0,90,3,,Player1,1,0,0,BH,Topspin,-3.4,-11.9,2.3,8.8,In-Play,,
2,0,1,5,1,3,0,0,0,90,4,,Player2,1,0,0,FH,Topspin,4.1,14.7,-2.6,-5.4,In-Play,,
2,0,1,5,1,3,0,0,0,90,5,,Player1,1,0,0,BH,Topspin,-4.4,-10.8,-3.3,8.8,In-Play,,
2,0,1,5,1,3,0,0,0,90,6,,Player2,1,0,0,BH,Slice,-2.9,14.3,-2.8,-4.6,In-Play,,
2,0,1,5,1,3,0,0,0,90,7,1,Player1,1,0,0,BH,Volley,-2.7,-4.3,1.9,1.6,Winner,,
2,0,1,5,1,3,0,15,0,91,1,1,Player1,1,0,0,FH,1st Serve,-0.6,-11.5,3.7,5.6,Winner,,189
2,0,1,5,1,3,0,30,0,92,0,,Player1,1,0,0,FH,1st Serve,0.9,-11.5,-0.5,7.1,Fault,,193
2,0,1,5,1,3,0,30,0,92,1,,Player1,1,0,0,FH,2nd Serve,1.1,-11.1,-3.1,5.7,In-Play,,144
2,0,1,5,1,3,0,30,0,92,2,,Player2,1,0,0,BH,Topspin,-5.2,14.7,1,-5.8,In-Play,,
2,0,1,5,1,3,0,30,0,92,3,2,Player1,1,0,0,FH,Topspin,2.9,-11.7,2.8,12.4,Unforced-Error,,
2,0,1,5,1,3,0,30,15,93,1,,Player1,1,0,0,FH,1st Serve,-0.7,-11.6,0.4,3.2,In-Play,,173
2,0,1,5,1,3,0,30,15,93,2,,Player2,1,0,0,BH,Topspin,0.1,15.2,0.1,-10.4,In-Play,,
2,0,1,5,1,3,0,30,15,93,3,,Player1,1,0,0,FH,Topspin,0.1,-14.5,1.1,8.4,In-Play,,
2,0,1,5,1,3,0,30,15,93,4,,Player2,1,0,0,FH,Topspin,1.4,13.6,2.6,-7.7,In-Play,,
2,0,1,5,1,3,0,30,15,93,5,,Player1,1,0,0,FH,Topspin,3.1,-15,-3.5,8.25,In-Play,,
2,0,1,5,1,3,0,30,15,93,6,,Player2,1,0,0,BH,Topspin,-5.1,13.6,-2.8,-7.9,In-Play,,
2,0,1,5,1,3,0,30,15,93,7,,Player1,1,0,0,BH,Topspin,-2.8,-14.3,-2.2,7.3,In-Play,,
